"ITTER107","Territorio","TIPO_DATO15","Tipo di indicatore demografico","SEXISTAT1","Sesso","ETA1","Età","STATCIV2","Stato civile","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITF3","Campania","JAN","popolazione al 1º gennaio","2","femmine","Y93","93 anni","99","totale","2020","2020",4141,,
"ITF3","Campania","JAN","popolazione al 1º gennaio","9","totale","Y93","93 anni","99","totale","2020","2020",5754,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","1","maschi","Y93","93 anni","99","totale","2020","2020",1561,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","2","femmine","Y93","93 anni","99","totale","2020","2020",3860,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y93","93 anni","99","totale","2020","2020",5421,,
"ITF5","Basilicata","JAN","popolazione al 1º gennaio","1","maschi","Y93","93 anni","99","totale","2020","2020",266,,
"ITF5","Basilicata","JAN","popolazione al 1º gennaio","2","femmine","Y93","93 anni","99","totale","2020","2020",671,,
"ITF5","Basilicata","JAN","popolazione al 1º gennaio","9","totale","Y93","93 anni","99","totale","2020","2020",937,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y93","93 anni","99","totale","2020","2020",859,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y93","93 anni","99","totale","2020","2020",1940,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","9","totale","Y93","93 anni","99","totale","2020","2020",2799,,
"ITG","Isole","JAN","popolazione al 1º gennaio","1","maschi","Y93","93 anni","99","totale","2020","2020",2629,,
"ITG","Isole","JAN","popolazione al 1º gennaio","2","femmine","Y93","93 anni","99","totale","2020","2020",6412,,
"ITG","Isole","JAN","popolazione al 1º gennaio","9","totale","Y93","93 anni","99","totale","2020","2020",9041,,
"ITG1","Sicilia","JAN","popolazione al 1º gennaio","1","maschi","Y93","93 anni","99","totale","2020","2020",1862,,
"ITG1","Sicilia","JAN","popolazione al 1º gennaio","2","femmine","Y93","93 anni","99","totale","2020","2020",4577,,
"ITG1","Sicilia","JAN","popolazione al 1º gennaio","9","totale","Y93","93 anni","99","totale","2020","2020",6439,,
"ITG2","Sardegna","JAN","popolazione al 1º gennaio","1","maschi","Y93","93 anni","99","totale","2020","2020",767,,
"ITG2","Sardegna","JAN","popolazione al 1º gennaio","2","femmine","Y93","93 anni","99","totale","2020","2020",1835,,
"ITG2","Sardegna","JAN","popolazione al 1º gennaio","9","totale","Y93","93 anni","99","totale","2020","2020",2602,,
"IT","Italia","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2020","2020",18209,,
"IT","Italia","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2020","2020",55242,,
"IT","Italia","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2020","2020",73451,,
"ITC","Nord-ovest","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2020","2020",4753,,
"ITC","Nord-ovest","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2020","2020",20716,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2020","2020",1373,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2020","2020",618,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2020","2020",1508,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2020","2020",2126,,
"ITG","Isole","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2020","2020",1835,,
"ITG","Isole","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2020","2020",6652,,
"ITG1","Sicilia","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2020","2020",1355,,
"ITG1","Sicilia","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2020","2020",3483,,
"ITG1","Sicilia","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2020","2020",4838,,
"ITG2","Sardegna","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2020","2020",480,,
"ITC","Nord-ovest","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2020","2020",15963,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2020","2020",4440,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2020","2020",5813,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2020","2020",49,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2020","2020",117,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2020","2020",166,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2020","2020",692,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2020","2020",2116,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2020","2020",2808,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2020","2020",2639,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2020","2020",9290,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2020","2020",11929,,
"ITD","Nord-est","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2020","2020",3906,,
"ITD","Nord-est","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2020","2020",12658,,
"ITD","Nord-est","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2020","2020",16564,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2020","2020",319,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2020","2020",1028,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2020","2020",1347,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2020","2020",167,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2020","2020",445,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2020","2020",612,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2020","2020",152,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2020","2020",583,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2020","2020",735,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2020","2020",1421,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2020","2020",4847,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2020","2020",6268,,
"ITD4","Friuli-Venezia Giulia","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2020","2020",446,,
"ITD4","Friuli-Venezia Giulia","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2020","2020",1529,,
"ITD4","Friuli-Venezia Giulia","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2020","2020",1975,,
"ITD5","Emilia-Romagna","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2020","2020",1720,,
"ITD5","Emilia-Romagna","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2020","2020",5254,,
"ITD5","Emilia-Romagna","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2020","2020",6974,,
"ITE","Centro","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2020","2020",4037,,
"ITE","Centro","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2020","2020",11938,,
"ITE","Centro","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2020","2020",15975,,
"ITE1","Toscana","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2020","2020",1389,,
"ITE1","Toscana","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2020","2020",4289,,
"ITE1","Toscana","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2020","2020",5678,,
"ITE2","Umbria","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2020","2020",375,,
"ITE2","Umbria","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2020","2020",1135,,
"ITE2","Umbria","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2020","2020",1510,,
"ITE3","Marche","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2020","2020",672,,
"ITE3","Marche","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2020","2020",1884,,
"ITE3","Marche","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2020","2020",2556,,
"ITE4","Lazio","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2020","2020",1601,,
"ITE4","Lazio","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2020","2020",4630,,
"ITF","Sud","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2020","2020",3678,,
"ITF1","Abruzzo","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2020","2020",491,,
"ITF2","Molise","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2020","2020",343,,
"ITG","Isole","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2020","2020",4817,,
"ITG2","Sardegna","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2020","2020",1334,,
"ITG2","Sardegna","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2020","2020",1814,,
"ITE4","Lazio","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2020","2020",6231,,
"ITF","Sud","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2020","2020",9866,,
"ITF","Sud","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2020","2020",13544,,
"ITF1","Abruzzo","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2020","2020",1298,,
"ITF1","Abruzzo","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2020","2020",1789,,
"ITF2","Molise","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2020","2020",113,,
"ITF2","Molise","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2020","2020",456,,
"ITF3","Campania","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2020","2020",1095,,
"ITF3","Campania","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2020","2020",3281,,
"ITF3","Campania","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2020","2020",4376,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2020","2020",1169,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2020","2020",2934,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2020","2020",4103,,
"ITF5","Basilicata","JAN","popolazione al 1º gennaio","1","maschi","Y94","94 anni","99","totale","2020","2020",192,,
"ITF5","Basilicata","JAN","popolazione al 1º gennaio","2","femmine","Y94","94 anni","99","totale","2020","2020",502,,
"ITF5","Basilicata","JAN","popolazione al 1º gennaio","9","totale","Y94","94 anni","99","totale","2020","2020",694,,
"IT","Italia","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2020","2020",13171,,
"IT","Italia","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2020","2020",42478,,
"IT","Italia","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2020","2020",55649,,
"ITC","Nord-ovest","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2020","2020",3254,,
"ITC","Nord-ovest","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2020","2020",12222,,
"ITC","Nord-ovest","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2020","2020",15476,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2020","2020",966,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2020","2020",3325,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2020","2020",4291,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2020","2020",20,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2020","2020",82,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2020","2020",102,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2020","2020",471,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2020","2020",1629,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2020","2020",2100,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2020","2020",1797,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2020","2020",7186,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2020","2020",8983,,
"ITD","Nord-est","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2020","2020",2873,,
"ITD","Nord-est","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2020","2020",9662,,
"ITD","Nord-est","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2020","2020",12535,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2020","2020",227,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2020","2020",801,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2020","2020",1028,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2020","2020",94,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2020","2020",355,,
"ITD1","Provincia Autonoma Bolzano / Bozen","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2020","2020",449,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2020","2020",133,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2020","2020",446,,
"ITD2","Provincia Autonoma Trento","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2020","2020",579,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2020","2020",984,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2020","2020",3644,,
"ITD3","Veneto","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2020","2020",4628,,
"ITD4","Friuli-Venezia Giulia","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2020","2020",346,,
"ITD4","Friuli-Venezia Giulia","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2020","2020",1219,,
"ITD4","Friuli-Venezia Giulia","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2020","2020",1565,,
"ITD5","Emilia-Romagna","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2020","2020",1316,,
"ITD5","Emilia-Romagna","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2020","2020",3998,,
"ITD5","Emilia-Romagna","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2020","2020",5314,,
"ITE","Centro","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2020","2020",3001,,
"ITE","Centro","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2020","2020",9224,,
"ITE","Centro","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2020","2020",12225,,
"ITE1","Toscana","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2020","2020",1065,,
"ITE1","Toscana","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2020","2020",3354,,
"ITE1","Toscana","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2020","2020",4419,,
"ITE2","Umbria","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2020","2020",302,,
"ITE2","Umbria","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2020","2020",848,,
"ITE2","Umbria","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2020","2020",1150,,
"ITE3","Marche","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2020","2020",418,,
"ITE3","Marche","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2020","2020",1364,,
"ITE3","Marche","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2020","2020",1782,,
"ITE4","Lazio","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2020","2020",1216,,
"ITE4","Lazio","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2020","2020",3658,,
"ITE4","Lazio","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2020","2020",4874,,
"ITF","Sud","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2020","2020",2681,,
"ITF","Sud","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2020","2020",7430,,
"ITF","Sud","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2020","2020",10111,,
"ITF1","Abruzzo","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2020","2020",352,,
"ITF1","Abruzzo","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2020","2020",1044,,
"ITF1","Abruzzo","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2020","2020",1396,,
"ITF2","Molise","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2020","2020",99,,
"ITF2","Molise","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2020","2020",294,,
"ITF2","Molise","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2020","2020",393,,
"ITF3","Campania","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2020","2020",785,,
"ITF3","Campania","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2020","2020",2409,,
"ITF3","Campania","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2020","2020",3194,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2020","2020",836,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2020","2020",2139,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2020","2020",2975,,
"ITF5","Basilicata","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2020","2020",148,,
"ITF5","Basilicata","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2020","2020",335,,
"ITF5","Basilicata","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2020","2020",483,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2020","2020",461,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2020","2020",1209,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2020","2020",1670,,
"ITG","Isole","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2020","2020",1362,,
"ITG","Isole","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2020","2020",3940,,
"ITG","Isole","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2020","2020",5302,,
"ITG1","Sicilia","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2020","2020",988,,
"ITG1","Sicilia","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2020","2020",2813,,
"ITG1","Sicilia","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2020","2020",3801,,
"ITG2","Sardegna","JAN","popolazione al 1º gennaio","1","maschi","Y95","95 anni","99","totale","2020","2020",374,,
"ITG2","Sardegna","JAN","popolazione al 1º gennaio","2","femmine","Y95","95 anni","99","totale","2020","2020",1127,,
"ITG2","Sardegna","JAN","popolazione al 1º gennaio","9","totale","Y95","95 anni","99","totale","2020","2020",1501,,
"IT","Italia","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2020","2020",9311,,
"IT","Italia","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2020","2020",32136,,
"ITC","Nord-ovest","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2020","2020",2333,,
"ITC","Nord-ovest","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2020","2020",11540,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2020","2020",2549,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2020","2020",3253,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2020","2020",89,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2020","2020",1239,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2020","2020",615,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2020","2020",1744,,
"ITF4","Puglia","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2020","2020",2359,,
"ITF5","Basilicata","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2020","2020",130,,
"ITF5","Basilicata","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2020","2020",281,,
"ITF5","Basilicata","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2020","2020",411,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2020","2020",321,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2020","2020",881,,
"ITF6","Calabria","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2020","2020",1202,,
"ITG","Isole","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2020","2020",934,,
"ITG","Isole","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2020","2020",2613,,
"ITG","Isole","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2020","2020",3547,,
"ITG1","Sicilia","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2020","2020",655,,
"ITG1","Sicilia","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2020","2020",1859,,
"ITG1","Sicilia","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2020","2020",2514,,
"ITG2","Sardegna","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2020","2020",279,,
"ITG2","Sardegna","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2020","2020",754,,
"ITG2","Sardegna","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2020","2020",1033,,
"IT","Italia","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2020","2020",41447,,
"ITC","Nord-ovest","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2020","2020",9207,,
"ITC1","Piemonte","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2020","2020",704,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2020","2020",16,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2020","2020",73,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2020","2020",325,,
"ITC3","Liguria","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2020","2020",1564,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2020","2020",1288,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2020","2020",5346,,
"ITC4","Lombardia","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2020","2020",6634,,
"ITD","Nord-est","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2020","2020",2021,,
"ITD","Nord-est","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2020","2020",7657,,
"ITD","Nord-est","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2020","2020",9678,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","1","maschi","Y96","96 anni","99","totale","2020","2020",182,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","2","femmine","Y96","96 anni","99","totale","2020","2020",680,,
"ITDA","Trentino Alto Adige / Südtirol","JAN","popolazione al 1º gennaio","9","totale","Y96","96 anni","99","totale","2020","2020",862,,
